"","race_code","sex_code","ethnic_code","age_group","party_cd","gender_code","congressional_dist","presidential","n","n_registered"
"6405","M","M","UN","25-44","UNA","M",10,1,2,27
"6406","M","M","UN","25-44","UNA","M",11,0,31,297
"6407","M","M","UN","25-44","UNA","M",11,1,17,150
"6408","M","M","UN","25-44","UNA","M",12,0,30,323
"6409","M","M","UN","25-44","UNA","M",13,0,21,205
"6410","M","M","UN","25-44","UNA","M",13,1,16,112
"6411","M","M","UN","45-64","DEM","M",1,0,10,72
"6412","M","M","UN","45-64","DEM","M",2,0,14,96
"6413","M","M","UN","45-64","DEM","M",3,0,10,52
"6414","M","M","UN","45-64","DEM","M",3,1,2,10
"6415","M","M","UN","45-64","DEM","M",4,0,37,300
"6416","M","M","UN","45-64","DEM","M",4,1,1,5
"6417","M","M","UN","45-64","DEM","M",5,0,9,49
"6418","M","M","UN","45-64","DEM","M",5,1,5,24
"6419","M","M","UN","45-64","DEM","M",6,0,4,37
"6420","M","M","UN","45-64","DEM","M",7,0,10,80
"6421","M","M","UN","45-64","DEM","M",8,0,23,145
"6422","M","M","UN","45-64","DEM","M",8,1,29,118
"6423","M","M","UN","45-64","DEM","M",9,0,23,168
"6424","M","M","UN","45-64","DEM","M",10,0,9,63
"6425","M","M","UN","45-64","DEM","M",10,1,0,6
"6426","M","M","UN","45-64","DEM","M",11,0,10,77
"6427","M","M","UN","45-64","DEM","M",11,1,6,44
"6428","M","M","UN","45-64","DEM","M",12,0,16,114
"6429","M","M","UN","45-64","DEM","M",13,0,11,83
"6430","M","M","UN","45-64","DEM","M",13,1,5,49
"6431","M","M","UN","45-64","LIB","M",2,0,0,4
"6432","M","M","UN","45-64","LIB","M",4,0,1,6
"6433","M","M","UN","45-64","LIB","M",6,0,0,1
"6434","M","M","UN","45-64","LIB","M",7,0,1,2
"6435","M","M","UN","45-64","LIB","M",10,0,0,1
"6436","M","M","UN","45-64","LIB","M",13,0,1,2
"6437","M","M","UN","45-64","LIB","M",13,1,1,2
"6438","M","M","UN","45-64","REP","M",1,0,5,18
"6439","M","M","UN","45-64","REP","M",2,0,11,50
"6440","M","M","UN","45-64","REP","M",3,0,8,40
"6441","M","M","UN","45-64","REP","M",3,1,4,12
"6442","M","M","UN","45-64","REP","M",4,0,21,100
"6443","M","M","UN","45-64","REP","M",5,0,3,10
"6444","M","M","UN","45-64","REP","M",5,1,4,14
"6445","M","M","UN","45-64","REP","M",6,0,2,12
"6446","M","M","UN","45-64","REP","M",7,0,23,74
"6447","M","M","UN","45-64","REP","M",7,1,3,6
"6448","M","M","UN","45-64","REP","M",8,0,17,87
"6449","M","M","UN","45-64","REP","M",8,1,13,62
"6450","M","M","UN","45-64","REP","M",9,0,11,65
"6451","M","M","UN","45-64","REP","M",10,0,4,20
"6452","M","M","UN","45-64","REP","M",11,0,8,40
"6453","M","M","UN","45-64","REP","M",11,1,3,14
"6454","M","M","UN","45-64","REP","M",12,0,3,36
"6455","M","M","UN","45-64","REP","M",13,0,8,42
"6456","M","M","UN","45-64","REP","M",13,1,2,14
"6457","M","M","UN","45-64","UNA","M",1,0,12,67
"6458","M","M","UN","45-64","UNA","M",2,0,23,111
"6459","M","M","UN","45-64","UNA","M",3,0,12,89
"6460","M","M","UN","45-64","UNA","M",3,1,5,22
"6461","M","M","UN","45-64","UNA","M",4,0,48,290
"6462","M","M","UN","45-64","UNA","M",4,1,1,6
"6463","M","M","UN","45-64","UNA","M",5,0,6,28
"6464","M","M","UN","45-64","UNA","M",5,1,6,28
"6465","M","M","UN","45-64","UNA","M",6,0,5,26
"6466","M","M","UN","45-64","UNA","M",7,0,13,115
"6467","M","M","UN","45-64","UNA","M",7,1,2,6
"6468","M","M","UN","45-64","UNA","M",8,0,25,148
"6469","M","M","UN","45-64","UNA","M",8,1,18,94
"6470","M","M","UN","45-64","UNA","M",9,0,23,143
"6471","M","M","UN","45-64","UNA","M",10,0,17,72
"6472","M","M","UN","45-64","UNA","M",10,1,2,10
"6473","M","M","UN","45-64","UNA","M",11,0,15,88
"6474","M","M","UN","45-64","UNA","M",11,1,5,40
"6475","M","M","UN","45-64","UNA","M",12,0,16,108
"6476","M","M","UN","45-64","UNA","M",13,0,11,65
"6477","M","M","UN","45-64","UNA","M",13,1,7,36
"6478","M","M","UN","65+","DEM","M",1,0,12,57
"6479","M","M","UN","65+","DEM","M",2,0,6,34
"6480","M","M","UN","65+","DEM","M",3,0,5,24
"6481","M","M","UN","65+","DEM","M",4,0,17,82
"6482","M","M","UN","65+","DEM","M",4,1,2,6
"6483","M","M","UN","65+","DEM","M",6,0,2,10
"6484","M","M","UN","65+","DEM","M",7,0,6,30
"6485","M","M","UN","65+","DEM","M",8,0,5,46
"6486","M","M","UN","65+","DEM","M",8,1,4,24
"6487","M","M","UN","65+","DEM","M",9,0,7,45
"6488","M","M","UN","65+","DEM","M",10,0,3,18
"6489","M","M","UN","65+","DEM","M",11,0,9,36
"6490","M","M","UN","65+","DEM","M",11,1,5,24
"6491","M","M","UN","65+","DEM","M",12,0,4,31
"6492","M","M","UN","65+","DEM","M",13,0,10,51
"6493","M","M","UN","65+","DEM","M",13,1,5,22
"6494","M","M","UN","65+","REP","M",1,0,3,12
"6495","M","M","UN","65+","REP","M",2,0,2,8
"6496","M","M","UN","65+","REP","M",3,0,7,20
"6497","M","M","UN","65+","REP","M",3,1,2,4
"6498","M","M","UN","65+","REP","M",4,0,4,18
"6499","M","M","UN","65+","REP","M",4,1,0,2
"6500","M","M","UN","65+","REP","M",5,0,1,4
"6501","M","M","UN","65+","REP","M",5,1,2,8
"6502","M","M","UN","65+","REP","M",7,0,3,8
"6503","M","M","UN","65+","REP","M",7,1,1,2
"6504","M","M","UN","65+","REP","M",8,0,7,28
"6505","M","M","UN","65+","REP","M",8,1,6,20
"6506","M","M","UN","65+","REP","M",9,0,2,6
"6507","M","M","UN","65+","REP","M",10,0,3,6
"6508","M","M","UN","65+","REP","M",11,0,5,16
"6509","M","M","UN","65+","REP","M",12,0,2,6
"6510","M","M","UN","65+","REP","M",13,0,4,10
"6511","M","M","UN","65+","REP","M",13,1,2,6
"6512","M","M","UN","65+","UNA","M",1,0,3,16
"6513","M","M","UN","65+","UNA","M",2,0,5,26
"6514","M","M","UN","65+","UNA","M",3,0,7,22
"6515","M","M","UN","65+","UNA","M",3,1,2,6
"6516","M","M","UN","65+","UNA","M",4,0,16,72
"6517","M","M","UN","65+","UNA","M",4,1,2,4
"6518","M","M","UN","65+","UNA","M",5,0,2,4
"6519","M","M","UN","65+","UNA","M",5,1,1,2
"6520","M","M","UN","65+","UNA","M",6,0,0,5
"6521","M","M","UN","65+","UNA","M",7,0,9,31
"6522","M","M","UN","65+","UNA","M",7,1,4,8
"6523","M","M","UN","65+","UNA","M",8,0,4,28
"6524","M","M","UN","65+","UNA","M",8,1,4,22
"6525","M","M","UN","65+","UNA","M",9,0,4,25
"6526","M","M","UN","65+","UNA","M",10,0,4,18
"6527","M","M","UN","65+","UNA","M",11,0,11,36
"6528","M","M","UN","65+","UNA","M",11,1,3,12
"6529","M","M","UN","65+","UNA","M",12,0,2,21
"6530","M","M","UN","65+","UNA","M",13,0,6,20
"6531","M","M","UN","65+","UNA","M",13,1,2,4
"6532","M","U","HL","18-24","DEM","U",1,0,0,1
"6533","M","U","HL","18-24","DEM","U",2,0,0,1
"6534","M","U","HL","18-24","DEM","U",3,0,0,1
"6535","M","U","HL","18-24","DEM","U",4,0,0,1
"6536","M","U","HL","18-24","DEM","U",5,0,0,1
"6537","M","U","HL","18-24","DEM","U",7,0,1,2
"6538","M","U","HL","18-24","DEM","U",8,1,1,2
"6539","M","U","HL","18-24","DEM","U",10,0,0,1
"6540","M","U","HL","18-24","UNA","U",4,1,0,1
"6541","M","U","HL","18-24","UNA","U",6,0,0,2
"6542","M","U","HL","18-24","UNA","U",9,0,0,2
"6543","M","U","HL","18-24","UNA","U",10,0,0,2
"6544","M","U","HL","18-24","UNA","U",12,0,0,2
"6545","M","U","HL","18-24","UNA","U",13,1,1,3
"6546","M","U","HL","25-44","DEM","U",4,0,1,4
"6547","M","U","HL","25-44","DEM","U",6,0,0,1
"6548","M","U","HL","25-44","DEM","U",8,0,1,4
"6549","M","U","HL","25-44","DEM","U",10,0,0,1
"6550","M","U","HL","25-44","DEM","U",11,0,1,6
"6551","M","U","HL","25-44","DEM","U",11,1,1,6
"6552","M","U","HL","25-44","UNA","U",2,0,0,3
"6553","M","U","HL","25-44","UNA","U",4,0,0,3
"6554","M","U","HL","45-64","DEM","U",7,0,1,2
"6555","M","U","HL","45-64","DEM","U",8,0,1,2
"6556","M","U","HL","45-64","DEM","U",9,0,0,2
"6557","M","U","HL","45-64","DEM","U",12,0,0,2
"6558","M","U","HL","45-64","UNA","U",2,0,0,2
"6559","M","U","HL","45-64","UNA","U",4,0,0,2
"6560","M","U","HL","45-64","UNA","U",5,1,0,1
"6561","M","U","HL","45-64","UNA","U",10,1,0,1
"6562","M","U","HL","65+","DEM","U",8,0,1,2
"6563","M","U","HL","65+","UNA","U",8,0,1,4
"6564","M","U","HL","65+","UNA","U",8,1,1,2
"6565","M","U","NL","18-24","DEM","U",1,0,1,2
"6566","M","U","NL","18-24","DEM","U",2,0,2,5
"6567","M","U","NL","18-24","DEM","U",4,0,2,5
"6568","M","U","NL","18-24","DEM","U",6,0,0,2
"6569","M","U","NL","18-24","DEM","U",8,1,1,4
"6570","M","U","NL","18-24","DEM","U",10,0,0,2
"6571","M","U","NL","18-24","DEM","U",11,0,1,2
"6572","M","U","NL","18-24","REP","U",2,0,0,1
"6573","M","U","NL","18-24","REP","U",4,0,0,1
"6574","M","U","NL","18-24","REP","U",5,0,0,2
"6575","M","U","NL","18-24","REP","U",5,1,0,2
"6576","M","U","NL","18-24","REP","U",9,0,1,2
"6577","M","U","NL","18-24","REP","U",10,0,0,2
"6578","M","U","NL","18-24","REP","U",10,1,0,2
"6579","M","U","NL","18-24","UNA","U",1,0,0,6
"6580","M","U","NL","18-24","UNA","U",2,0,0,7
"6581","M","U","NL","18-24","UNA","U",3,0,0,6
"6582","M","U","NL","18-24","UNA","U",4,0,0,7
"6583","M","U","NL","18-24","UNA","U",6,0,0,3
"6584","M","U","NL","18-24","UNA","U",8,0,1,12
"6585","M","U","NL","18-24","UNA","U",8,1,1,2
"6586","M","U","NL","18-24","UNA","U",10,0,0,3
"6587","M","U","NL","18-24","UNA","U",11,1,1,2
"6588","M","U","NL","25-44","DEM","U",1,0,1,2
"6589","M","U","NL","25-44","DEM","U",2,0,1,3
"6590","M","U","NL","25-44","DEM","U",4,0,5,21
"6591","M","U","NL","25-44","DEM","U",7,0,1,2
"6592","M","U","NL","25-44","DEM","U",8,0,2,10
"6593","M","U","NL","25-44","DEM","U",8,1,1,6
"6594","M","U","NL","25-44","DEM","U",10,0,1,2
"6595","M","U","NL","25-44","DEM","U",11,0,1,2
"6596","M","U","NL","25-44","DEM","U",11,1,1,2
"6597","M","U","NL","25-44","DEM","U",13,1,1,4
"6598","M","U","NL","25-44","REP","U",3,1,1,2
"6599","M","U","NL","25-44","UNA","U",4,0,0,1
"6600","M","U","NL","25-44","UNA","U",8,0,1,2
"6601","M","U","NL","25-44","UNA","U",8,1,2,4
"6602","M","U","NL","25-44","UNA","U",9,0,1,6
"6603","M","U","NL","25-44","UNA","U",11,0,1,2
"6604","M","U","NL","25-44","UNA","U",12,0,0,4
"6605","M","U","NL","25-44","UNA","U",13,0,0,1
"6606","M","U","NL","45-64","DEM","U",2,0,0,2
"6607","M","U","NL","45-64","DEM","U",4,0,2,6
"6608","M","U","NL","45-64","DEM","U",4,1,0,1
"6609","M","U","NL","45-64","DEM","U",7,1,1,2
"6610","M","U","NL","45-64","DEM","U",8,1,1,2
"6611","M","U","NL","45-64","DEM","U",9,0,1,4
"6612","M","U","NL","45-64","DEM","U",12,0,1,4
"6613","M","U","NL","45-64","DEM","U",13,0,1,2
"6614","M","U","NL","45-64","DEM","U",13,1,0,1
"6615","M","U","NL","45-64","REP","U",3,0,1,2
"6616","M","U","NL","45-64","REP","U",4,0,1,3
"6617","M","U","NL","45-64","REP","U",4,1,0,1
"6618","M","U","NL","45-64","REP","U",13,0,0,1
"6619","M","U","NL","45-64","REP","U",13,1,0,1
"6620","M","U","NL","45-64","UNA","U",2,0,0,2
"6621","M","U","NL","45-64","UNA","U",4,0,1,4
"6622","M","U","NL","45-64","UNA","U",7,0,2,4
"6623","M","U","NL","45-64","UNA","U",9,0,0,1
"6624","M","U","NL","45-64","UNA","U",10,0,1,3
"6625","M","U","NL","45-64","UNA","U",11,0,1,2
"6626","M","U","NL","45-64","UNA","U",11,1,1,2
"6627","M","U","NL","45-64","UNA","U",12,0,0,1
"6628","M","U","NL","45-64","UNA","U",13,0,0,1
"6629","M","U","NL","65+","DEM","U",4,0,0,1
"6630","M","U","NL","65+","DEM","U",4,1,0,1
"6631","M","U","NL","65+","DEM","U",9,0,1,3
"6632","M","U","NL","65+","DEM","U",12,0,0,1
"6633","M","U","NL","65+","DEM","U",13,0,0,1
"6634","M","U","NL","65+","DEM","U",13,1,0,1
"6635","M","U","UN","18-24","DEM","U",2,0,10,44
"6636","M","U","UN","18-24","DEM","U",3,0,2,6
"6637","M","U","UN","18-24","DEM","U",3,1,1,2
"6638","M","U","UN","18-24","DEM","U",4,0,12,48
"6639","M","U","UN","18-24","DEM","U",4,1,0,3
"6640","M","U","UN","18-24","DEM","U",5,0,1,2
"6641","M","U","UN","18-24","DEM","U",7,0,4,12
"6642","M","U","UN","18-24","DEM","U",8,0,6,60
"6643","M","U","UN","18-24","DEM","U",8,1,11,44
"6644","M","U","UN","18-24","DEM","U",9,0,2,14
"6645","M","U","UN","18-24","DEM","U",12,0,2,14
"6646","M","U","UN","18-24","DEM","U",13,0,2,10
"6647","M","U","UN","18-24","DEM","U",13,1,1,7
"6648","M","U","UN","18-24","GRE","U",2,0,0,1
"6649","M","U","UN","18-24","GRE","U",4,0,0,1
"6650","M","U","UN","18-24","LIB","U",8,1,1,4
"6651","M","U","UN","18-24","REP","U",1,0,0,7
"6652","M","U","UN","18-24","REP","U",2,0,2,12
"6653","M","U","UN","18-24","REP","U",3,0,1,9
"6654","M","U","UN","18-24","REP","U",3,1,3,6
"6655","M","U","UN","18-24","REP","U",4,0,2,12
"6656","M","U","UN","18-24","REP","U",5,0,0,1
"6657","M","U","UN","18-24","REP","U",8,0,1,6
"6658","M","U","UN","18-24","REP","U",8,1,1,2
"6659","M","U","UN","18-24","REP","U",9,0,0,2
"6660","M","U","UN","18-24","REP","U",10,0,0,2
"6661","M","U","UN","18-24","REP","U",12,0,0,2
"6662","M","U","UN","18-24","REP","U",13,0,0,1
"6663","M","U","UN","18-24","UNA","U",1,0,2,19
"6664","M","U","UN","18-24","UNA","U",2,0,8,46
"6665","M","U","UN","18-24","UNA","U",3,0,3,21
"6666","M","U","UN","18-24","UNA","U",4,0,11,58
"6667","M","U","UN","18-24","UNA","U",5,0,1,2
"6668","M","U","UN","18-24","UNA","U",6,0,2,17
"6669","M","U","UN","18-24","UNA","U",7,0,5,33
"6670","M","U","UN","18-24","UNA","U",8,0,6,71
"6671","M","U","UN","18-24","UNA","U",8,1,16,60
"6672","M","U","UN","18-24","UNA","U",9,0,4,26
"6673","M","U","UN","18-24","UNA","U",10,0,2,17
"6674","M","U","UN","18-24","UNA","U",12,0,2,22
"6675","M","U","UN","18-24","UNA","U",13,1,1,2
"6676","M","U","UN","25-44","DEM","U",1,0,0,4
"6677","M","U","UN","25-44","DEM","U",2,0,17,84
"6678","M","U","UN","25-44","DEM","U",3,0,3,16
"6679","M","U","UN","25-44","DEM","U",3,1,1,4
"6680","M","U","UN","25-44","DEM","U",4,0,24,138
"6681","M","U","UN","25-44","DEM","U",4,1,0,4
"6682","M","U","UN","25-44","DEM","U",5,1,0,2
"6683","M","U","UN","25-44","DEM","U",6,0,2,7
"6684","M","U","UN","25-44","DEM","U",7,0,3,54
"6685","M","U","UN","25-44","DEM","U",7,1,1,2
"6686","M","U","UN","25-44","DEM","U",8,0,11,114
"6687","M","U","UN","25-44","DEM","U",8,1,18,102
"6688","M","U","UN","25-44","DEM","U",9,0,3,28
"6689","M","U","UN","25-44","DEM","U",10,0,2,7
"6690","M","U","UN","25-44","DEM","U",10,1,0,2
"6691","M","U","UN","25-44","DEM","U",11,0,6,36
"6692","M","U","UN","25-44","DEM","U",11,1,3,18
"6693","M","U","UN","25-44","DEM","U",12,0,2,20
"6694","M","U","UN","25-44","DEM","U",13,1,0,4
"6695","M","U","UN","25-44","LIB","U",2,0,0,2
"6696","M","U","UN","25-44","LIB","U",4,0,1,6
"6697","M","U","UN","25-44","LIB","U",7,0,0,1
"6698","M","U","UN","25-44","LIB","U",8,0,1,9
"6699","M","U","UN","25-44","LIB","U",8,1,1,2
"6700","M","U","UN","25-44","LIB","U",9,0,0,1
"6701","M","U","UN","25-44","LIB","U",12,0,0,1
"6702","M","U","UN","25-44","REP","U",2,0,2,8
"6703","M","U","UN","25-44","REP","U",3,0,1,8
"6704","M","U","UN","25-44","REP","U",3,1,1,4
"6705","M","U","UN","25-44","REP","U",4,0,3,10
"6706","M","U","UN","25-44","REP","U",5,0,0,1
"6707","M","U","UN","25-44","REP","U",5,1,0,1
"6708","M","U","UN","25-44","REP","U",7,1,1,4
"6709","M","U","UN","25-44","REP","U",8,0,4,38
"6710","M","U","UN","25-44","REP","U",8,1,8,42
"6711","M","U","UN","25-44","REP","U",9,0,1,7
"6712","M","U","UN","25-44","REP","U",10,0,0,1
"6713","M","U","UN","25-44","REP","U",10,1,0,1
"6714","M","U","UN","25-44","REP","U",11,0,1,4
"6715","M","U","UN","25-44","REP","U",11,1,1,2
"6716","M","U","UN","25-44","REP","U",12,0,1,7
"6717","M","U","UN","25-44","REP","U",13,0,1,6
"6718","M","U","UN","25-44","REP","U",13,1,1,4
"6719","M","U","UN","25-44","UNA","U",2,0,10,58
"6720","M","U","UN","25-44","UNA","U",3,0,1,4
"6721","M","U","UN","25-44","UNA","U",3,1,1,4
"6722","M","U","UN","25-44","UNA","U",4,0,22,122
"6723","M","U","UN","25-44","UNA","U",4,1,0,2
"6724","M","U","UN","25-44","UNA","U",5,1,1,2
"6725","M","U","UN","25-44","UNA","U",6,0,2,11
"6726","M","U","UN","25-44","UNA","U",7,0,5,46
"6727","M","U","UN","25-44","UNA","U",7,1,1,4
"6728","M","U","UN","25-44","UNA","U",8,0,9,101
"6729","M","U","UN","25-44","UNA","U",8,1,15,84
"6730","M","U","UN","25-44","UNA","U",9,0,3,23
"6731","M","U","UN","25-44","UNA","U",10,0,2,11
"6732","M","U","UN","25-44","UNA","U",10,1,1,2
"6733","M","U","UN","25-44","UNA","U",11,0,4,26
"6734","M","U","UN","25-44","UNA","U",11,1,1,12
"6735","M","U","UN","25-44","UNA","U",12,0,2,20
"6736","M","U","UN","25-44","UNA","U",13,0,1,6
"6737","M","U","UN","25-44","UNA","U",13,1,0,2
"6738","M","U","UN","45-64","DEM","U",1,0,0,1
"6739","M","U","UN","45-64","DEM","U",2,0,4,21
"6740","M","U","UN","45-64","DEM","U",3,0,4,10
"6741","M","U","UN","45-64","DEM","U",4,0,6,33
"6742","M","U","UN","45-64","DEM","U",4,1,0,3
"6743","M","U","UN","45-64","DEM","U",6,0,1,3
"6744","M","U","UN","45-64","DEM","U",7,0,2,4
"6745","M","U","UN","45-64","DEM","U",7,1,1,2
"6746","M","U","UN","45-64","DEM","U",8,0,7,32
"6747","M","U","UN","45-64","DEM","U",8,1,4,18
"6748","M","U","UN","45-64","DEM","U",9,0,2,12
"6749","M","U","UN","45-64","DEM","U",10,0,1,3
"6750","M","U","UN","45-64","DEM","U",11,0,1,2
"6751","M","U","UN","45-64","DEM","U",12,0,2,12
"6752","M","U","UN","45-64","DEM","U",13,0,1,3
"6753","M","U","UN","45-64","DEM","U",13,1,1,7
"6754","M","U","UN","45-64","REP","U",2,0,1,8
"6755","M","U","UN","45-64","REP","U",3,0,2,8
"6756","M","U","UN","45-64","REP","U",3,1,1,6
"6757","M","U","UN","45-64","REP","U",4,0,1,9
"6758","M","U","UN","45-64","REP","U",5,0,0,1
"6759","M","U","UN","45-64","REP","U",5,1,0,1
"6760","M","U","UN","45-64","REP","U",7,0,1,2
"6761","M","U","UN","45-64","REP","U",8,0,1,10
"6762","M","U","UN","45-64","REP","U",8,1,4,14
"6763","M","U","UN","45-64","REP","U",9,0,0,3
"6764","M","U","UN","45-64","REP","U",10,0,0,1
"6765","M","U","UN","45-64","REP","U",10,1,0,1
"6766","M","U","UN","45-64","REP","U",11,0,2,4
"6767","M","U","UN","45-64","REP","U",12,0,0,3
"6768","M","U","UN","45-64","REP","U",13,0,0,1
"6769","M","U","UN","45-64","UNA","U",2,0,2,11
"6770","M","U","UN","45-64","UNA","U",3,0,1,2
"6771","M","U","UN","45-64","UNA","U",4,0,4,21
"6772","M","U","UN","45-64","UNA","U",4,1,0,2
"6773","M","U","UN","45-64","UNA","U",5,0,1,2
"6774","M","U","UN","45-64","UNA","U",5,1,1,2
"6775","M","U","UN","45-64","UNA","U",6,0,0,2
"6776","M","U","UN","45-64","UNA","U",7,0,1,4
"6777","M","U","UN","45-64","UNA","U",8,0,3,18
"6778","M","U","UN","45-64","UNA","U",8,1,3,12
"6779","M","U","UN","45-64","UNA","U",10,0,1,4
"6780","M","U","UN","45-64","UNA","U",11,0,3,6
"6781","M","U","UN","45-64","UNA","U",11,1,1,2
"6782","M","U","UN","45-64","UNA","U",13,0,1,4
"6783","M","U","UN","45-64","UNA","U",13,1,0,2
"6784","M","U","UN","65+","DEM","U",2,0,2,6
"6785","M","U","UN","65+","DEM","U",4,0,5,21
"6786","M","U","UN","65+","DEM","U",4,1,0,1
"6787","M","U","UN","65+","DEM","U",7,0,4,14
"6788","M","U","UN","65+","DEM","U",7,1,1,6
"6789","M","U","UN","65+","DEM","U",8,0,1,8
"6790","M","U","UN","65+","DEM","U",8,1,3,8
"6791","M","U","UN","65+","DEM","U",9,0,1,2
"6792","M","U","UN","65+","DEM","U",11,0,1,2
"6793","M","U","UN","65+","DEM","U",13,0,2,5
"6794","M","U","UN","65+","DEM","U",13,1,0,1
"6795","M","U","UN","65+","REP","U",2,0,0,1
"6796","M","U","UN","65+","REP","U",4,0,0,1
"6797","M","U","UN","65+","REP","U",5,1,1,2
"6798","M","U","UN","65+","REP","U",7,0,1,2
"6799","M","U","UN","65+","REP","U",8,1,1,2
"6800","M","U","UN","65+","REP","U",13,0,1,2
"6801","M","U","UN","65+","UNA","U",5,0,1,2
"6802","M","U","UN","65+","UNA","U",7,0,1,6
"6803","M","U","UN","65+","UNA","U",10,0,0,1
"6804","M","U","UN","65+","UNA","U",13,0,0,1
"6805","O","F","HL","18-24","DEM","F",1,0,96,730
"6806","O","F","HL","18-24","DEM","F",2,0,92,651
"6807","O","F","HL","18-24","DEM","F",3,0,64,707
"6808","O","F","HL","18-24","DEM","F",3,1,15,74
"6809","O","F","HL","18-24","DEM","F",4,0,247,1560
"6810","O","F","HL","18-24","DEM","F",4,1,15,54
"6811","O","F","HL","18-24","DEM","F",5,0,61,537
"6812","O","F","HL","18-24","DEM","F",5,1,61,269
"6813","O","F","HL","18-24","DEM","F",6,0,47,326
"6814","O","F","HL","18-24","DEM","F",7,0,117,954
"6815","O","F","HL","18-24","DEM","F",7,1,19,66
"6816","O","F","HL","18-24","DEM","F",8,0,116,1029
"6817","O","F","HL","18-24","DEM","F",8,1,136,670
"6818","O","F","HL","18-24","DEM","F",9,0,293,2050
"6819","O","F","HL","18-24","DEM","F",10,0,107,836
"6820","O","F","HL","18-24","DEM","F",10,1,22,83
"6821","O","F","HL","18-24","DEM","F",11,0,82,473
"6822","O","F","HL","18-24","DEM","F",11,1,45,184
"6823","O","F","HL","18-24","DEM","F",12,0,176,1206
"6824","O","F","HL","18-24","DEM","F",13,0,183,1243
"6825","O","F","HL","18-24","DEM","F",13,1,114,386
"6826","O","F","HL","18-24","LIB","F",1,0,3,21
"6827","O","F","HL","18-24","LIB","F",2,0,2,23
"6828","O","F","HL","18-24","LIB","F",3,0,0,9
"6829","O","F","HL","18-24","LIB","F",4,0,4,32
"6830","O","F","HL","18-24","LIB","F",4,1,1,3
"6831","O","F","HL","18-24","LIB","F",5,0,2,17
"6832","O","F","HL","18-24","LIB","F",5,1,2,6
"6833","O","F","HL","18-24","LIB","F",6,0,0,9
"6834","O","F","HL","18-24","LIB","F",7,0,3,9
"6835","O","F","HL","18-24","LIB","F",7,1,2,6
"6836","O","F","HL","18-24","LIB","F",8,0,3,23
"6837","O","F","HL","18-24","LIB","F",8,1,4,18
"6838","O","F","HL","18-24","LIB","F",9,0,4,51
"6839","O","F","HL","18-24","LIB","F",10,0,1,22
"6840","O","F","HL","18-24","LIB","F",11,0,1,4
"6841","O","F","HL","18-24","LIB","F",11,1,3,8
"6842","O","F","HL","18-24","LIB","F",12,0,3,39
"6843","O","F","HL","18-24","LIB","F",13,0,7,53
"6844","O","F","HL","18-24","LIB","F",13,1,5,15
"6845","O","F","HL","18-24","REP","F",1,0,9,122
"6846","O","F","HL","18-24","REP","F",2,0,7,105
"6847","O","F","HL","18-24","REP","F",3,0,12,188
"6848","O","F","HL","18-24","REP","F",3,1,5,36
"6849","O","F","HL","18-24","REP","F",4,0,12,172
"6850","O","F","HL","18-24","REP","F",4,1,0,4
"6851","O","F","HL","18-24","REP","F",5,0,7,78
"6852","O","F","HL","18-24","REP","F",5,1,5,41
"6853","O","F","HL","18-24","REP","F",6,0,2,36
"6854","O","F","HL","18-24","REP","F",7,0,11,176
"6855","O","F","HL","18-24","REP","F",7,1,4,16
"6856","O","F","HL","18-24","REP","F",8,0,17,253
"6857","O","F","HL","18-24","REP","F",8,1,22,176
"6858","O","F","HL","18-24","REP","F",9,0,22,279
"6859","O","F","HL","18-24","REP","F",10,0,9,124
"6860","O","F","HL","18-24","REP","F",10,1,2,23
"6861","O","F","HL","18-24","REP","F",11,0,9,63
"6862","O","F","HL","18-24","REP","F",11,1,2,18
"6863","O","F","HL","18-24","REP","F",12,0,10,128
"6864","O","F","HL","18-24","REP","F",13,0,14,180
"6865","O","F","HL","18-24","REP","F",13,1,13,56
"6866","O","F","HL","18-24","UNA","F",1,0,56,750
"6867","O","F","HL","18-24","UNA","F",2,0,81,710
"6868","O","F","HL","18-24","UNA","F",3,0,54,962
"6869","O","F","HL","18-24","UNA","F",3,1,17,156
"6870","O","F","HL","18-24","UNA","F",4,0,156,1455
"6871","O","F","HL","18-24","UNA","F",4,1,12,41
"6872","O","F","HL","18-24","UNA","F",5,0,57,537
"6873","O","F","HL","18-24","UNA","F",5,1,42,257
