"","race_code","gender_code","ethnic_code","age_group","county_desc","election_lbl","n","n_registered","percent_voted"
"11602","M","F","NL","45-64","PENDER","11/08/2016",7,7,1
"11603","M","F","NL","45-64","PERQUIMANS","11/06/2018",1,2,0.5
"11604","M","F","NL","45-64","PERQUIMANS","11/08/2016",1,3,0.333333333333333
"11605","M","F","NL","45-64","PERSON","11/06/2018",3,8,0.375
"11606","M","F","NL","45-64","PERSON","11/08/2016",7,9,0.777777777777778
"11607","M","F","NL","45-64","PITT","11/06/2018",12,26,0.461538461538462
"11608","M","F","NL","45-64","PITT","11/08/2016",13,21,0.619047619047619
"11609","M","F","NL","45-64","POLK","11/08/2016",1,1,1
"11610","M","F","NL","45-64","RANDOLPH","11/06/2018",2,5,0.4
"11611","M","F","NL","45-64","RANDOLPH","11/08/2016",5,6,0.833333333333333
"11612","M","F","NL","45-64","RICHMOND","11/06/2018",3,6,0.5
"11613","M","F","NL","45-64","RICHMOND","11/08/2016",5,6,0.833333333333333
"11614","M","F","NL","45-64","ROBESON","11/06/2018",12,35,0.342857142857143
"11615","M","F","NL","45-64","ROBESON","11/08/2016",15,34,0.441176470588235
"11616","M","F","NL","45-64","ROCKINGHAM","11/06/2018",4,5,0.8
"11617","M","F","NL","45-64","ROCKINGHAM","11/08/2016",4,6,0.666666666666667
"11618","M","F","NL","45-64","ROWAN","11/06/2018",6,18,0.333333333333333
"11619","M","F","NL","45-64","ROWAN","11/08/2016",11,19,0.578947368421053
"11620","M","F","NL","45-64","RUTHERFORD","11/06/2018",1,1,1
"11621","M","F","NL","45-64","RUTHERFORD","11/08/2016",1,1,1
"11622","M","F","NL","45-64","SAMPSON","11/06/2018",3,10,0.3
"11623","M","F","NL","45-64","SAMPSON","11/08/2016",8,10,0.8
"11624","M","F","NL","45-64","SCOTLAND","11/06/2018",2,3,0.666666666666667
"11625","M","F","NL","45-64","SCOTLAND","11/08/2016",2,3,0.666666666666667
"11626","M","F","NL","45-64","STANLY","11/06/2018",5,8,0.625
"11627","M","F","NL","45-64","STANLY","11/08/2016",7,9,0.777777777777778
"11628","M","F","NL","45-64","STOKES","11/06/2018",4,5,0.8
"11629","M","F","NL","45-64","STOKES","11/08/2016",4,4,1
"11630","M","F","NL","45-64","SURRY","11/06/2018",5,7,0.714285714285714
"11631","M","F","NL","45-64","SURRY","11/08/2016",4,5,0.8
"11632","M","F","NL","45-64","SWAIN","11/06/2018",1,4,0.25
"11633","M","F","NL","45-64","TRANSYLVANIA","11/06/2018",2,3,0.666666666666667
"11634","M","F","NL","45-64","TRANSYLVANIA","11/08/2016",2,3,0.666666666666667
"11635","M","F","NL","45-64","TYRRELL","11/06/2018",1,1,1
"11636","M","F","NL","45-64","TYRRELL","11/08/2016",1,1,1
"11637","M","F","NL","45-64","UNION","11/06/2018",33,49,0.673469387755102
"11638","M","F","NL","45-64","UNION","11/08/2016",35,45,0.777777777777778
"11639","M","F","NL","45-64","VANCE","11/06/2018",4,5,0.8
"11640","M","F","NL","45-64","VANCE","11/08/2016",3,6,0.5
"11641","M","F","NL","45-64","WAKE","11/06/2018",156,236,0.661016949152542
"11642","M","F","NL","45-64","WAKE","11/08/2016",170,218,0.779816513761468
"11643","M","F","NL","45-64","WARREN","11/08/2016",1,2,0.5
"11644","M","F","NL","45-64","WASHINGTON","11/06/2018",3,4,0.75
"11645","M","F","NL","45-64","WASHINGTON","11/08/2016",3,4,0.75
"11646","M","F","NL","45-64","WATAUGA","11/06/2018",2,2,1
"11647","M","F","NL","45-64","WATAUGA","11/08/2016",2,2,1
"11648","M","F","NL","45-64","WAYNE","11/06/2018",8,19,0.421052631578947
"11649","M","F","NL","45-64","WAYNE","11/08/2016",9,15,0.6
"11650","M","F","NL","45-64","WILKES","11/06/2018",3,4,0.75
"11651","M","F","NL","45-64","WILKES","11/08/2016",3,4,0.75
"11652","M","F","NL","45-64","WILSON","11/06/2018",4,6,0.666666666666667
"11653","M","F","NL","45-64","WILSON","11/08/2016",4,5,0.8
"11654","M","F","NL","45-64","YADKIN","11/06/2018",2,2,1
"11655","M","F","NL","45-64","YADKIN","11/08/2016",1,3,0.333333333333333
"11656","M","F","NL","45-64","YANCEY","11/06/2018",1,1,1
"11657","M","F","NL","45-64","YANCEY","11/08/2016",1,1,1
"11658","M","F","NL","65+","ALAMANCE","11/06/2018",9,12,0.75
"11659","M","F","NL","65+","ALAMANCE","11/08/2016",6,8,0.75
"11660","M","F","NL","65+","BEAUFORT","11/06/2018",1,1,1
"11661","M","F","NL","65+","BEAUFORT","11/08/2016",1,1,1
"11662","M","F","NL","65+","BLADEN","11/08/2016",1,3,0.333333333333333
"11663","M","F","NL","65+","BRUNSWICK","11/06/2018",3,7,0.428571428571429
"11664","M","F","NL","65+","BRUNSWICK","11/08/2016",6,7,0.857142857142857
"11665","M","F","NL","65+","BUNCOMBE","11/06/2018",10,17,0.588235294117647
"11666","M","F","NL","65+","BUNCOMBE","11/08/2016",9,16,0.5625
"11667","M","F","NL","65+","BURKE","11/06/2018",2,4,0.5
"11668","M","F","NL","65+","BURKE","11/08/2016",2,3,0.666666666666667
"11669","M","F","NL","65+","CABARRUS","11/06/2018",6,11,0.545454545454545
"11670","M","F","NL","65+","CABARRUS","11/08/2016",8,9,0.888888888888889
"11671","M","F","NL","65+","CALDWELL","11/06/2018",1,4,0.25
"11672","M","F","NL","65+","CALDWELL","11/08/2016",2,3,0.666666666666667
"11673","M","F","NL","65+","CARTERET","11/08/2016",1,1,1
"11674","M","F","NL","65+","CASWELL","11/06/2018",2,2,1
"11675","M","F","NL","65+","CASWELL","11/08/2016",2,2,1
"11676","M","F","NL","65+","CHATHAM","11/08/2016",1,3,0.333333333333333
"11677","M","F","NL","65+","CHEROKEE","11/06/2018",1,3,0.333333333333333
"11678","M","F","NL","65+","CHEROKEE","11/08/2016",1,3,0.333333333333333
"11679","M","F","NL","65+","CLEVELAND","11/08/2016",1,2,0.5
"11680","M","F","NL","65+","COLUMBUS","11/06/2018",2,3,0.666666666666667
"11681","M","F","NL","65+","COLUMBUS","11/08/2016",2,2,1
"11682","M","F","NL","65+","CRAVEN","11/06/2018",5,7,0.714285714285714
"11683","M","F","NL","65+","CRAVEN","11/08/2016",2,6,0.333333333333333
"11684","M","F","NL","65+","CUMBERLAND","11/06/2018",11,19,0.578947368421053
"11685","M","F","NL","65+","CUMBERLAND","11/08/2016",9,14,0.642857142857143
"11686","M","F","NL","65+","CURRITUCK","11/06/2018",1,1,1
"11687","M","F","NL","65+","CURRITUCK","11/08/2016",1,1,1
"11688","M","F","NL","65+","DAVIDSON","11/06/2018",1,4,0.25
"11689","M","F","NL","65+","DAVIDSON","11/08/2016",3,4,0.75
"11690","M","F","NL","65+","DUPLIN","11/06/2018",2,2,1
"11691","M","F","NL","65+","DURHAM","11/06/2018",19,34,0.558823529411765
"11692","M","F","NL","65+","DURHAM","11/08/2016",23,28,0.821428571428571
"11693","M","F","NL","65+","EDGECOMBE","11/06/2018",3,3,1
"11694","M","F","NL","65+","EDGECOMBE","11/08/2016",3,3,1
"11695","M","F","NL","65+","FORSYTH","11/06/2018",10,17,0.588235294117647
"11696","M","F","NL","65+","FORSYTH","11/08/2016",11,15,0.733333333333333
"11697","M","F","NL","65+","GASTON","11/06/2018",3,6,0.5
"11698","M","F","NL","65+","GASTON","11/08/2016",3,5,0.6
"11699","M","F","NL","65+","GATES","11/06/2018",2,2,1
"11700","M","F","NL","65+","GATES","11/08/2016",2,2,1
"11701","M","F","NL","65+","GRAHAM","11/06/2018",1,1,1
"11702","M","F","NL","65+","GRAHAM","11/08/2016",1,1,1
"11703","M","F","NL","65+","GRANVILLE","11/06/2018",2,2,1
"11704","M","F","NL","65+","GRANVILLE","11/08/2016",2,2,1
"11705","M","F","NL","65+","GUILFORD","11/06/2018",23,38,0.605263157894737
"11706","M","F","NL","65+","GUILFORD","11/08/2016",21,33,0.636363636363636
"11707","M","F","NL","65+","HALIFAX","11/06/2018",4,9,0.444444444444444
"11708","M","F","NL","65+","HALIFAX","11/08/2016",4,8,0.5
"11709","M","F","NL","65+","HARNETT","11/06/2018",3,6,0.5
"11710","M","F","NL","65+","HAYWOOD","11/08/2016",1,2,0.5
"11711","M","F","NL","65+","HENDERSON","11/06/2018",6,9,0.666666666666667
"11712","M","F","NL","65+","HENDERSON","11/08/2016",9,9,1
"11713","M","F","NL","65+","HOKE","11/06/2018",2,3,0.666666666666667
"11714","M","F","NL","65+","IREDELL","11/06/2018",4,8,0.5
"11715","M","F","NL","65+","IREDELL","11/08/2016",2,7,0.285714285714286
"11716","M","F","NL","65+","JACKSON","11/08/2016",1,1,1
"11717","M","F","NL","65+","JOHNSTON","11/06/2018",2,6,0.333333333333333
"11718","M","F","NL","65+","JOHNSTON","11/08/2016",2,6,0.333333333333333
"11719","M","F","NL","65+","JONES","11/06/2018",1,2,0.5
"11720","M","F","NL","65+","JONES","11/08/2016",2,2,1
"11721","M","F","NL","65+","LEE","11/06/2018",3,5,0.6
"11722","M","F","NL","65+","LEE","11/08/2016",3,4,0.75
"11723","M","F","NL","65+","LENOIR","11/08/2016",1,1,1
"11724","M","F","NL","65+","LINCOLN","11/08/2016",1,1,1
"11725","M","F","NL","65+","MADISON","11/06/2018",1,2,0.5
"11726","M","F","NL","65+","MADISON","11/08/2016",2,2,1
"11727","M","F","NL","65+","MARTIN","11/06/2018",2,3,0.666666666666667
"11728","M","F","NL","65+","MARTIN","11/08/2016",1,2,0.5
"11729","M","F","NL","65+","MECKLENBURG","11/06/2018",47,79,0.594936708860759
"11730","M","F","NL","65+","MECKLENBURG","11/08/2016",42,61,0.688524590163934
"11731","M","F","NL","65+","MOORE","11/06/2018",4,6,0.666666666666667
"11732","M","F","NL","65+","MOORE","11/08/2016",4,6,0.666666666666667
"11733","M","F","NL","65+","NASH","11/06/2018",5,7,0.714285714285714
"11734","M","F","NL","65+","NASH","11/08/2016",6,7,0.857142857142857
"11735","M","F","NL","65+","NEW HANOVER","11/06/2018",5,15,0.333333333333333
"11736","M","F","NL","65+","NEW HANOVER","11/08/2016",6,13,0.461538461538462
"11737","M","F","NL","65+","NORTHAMPTON","11/06/2018",1,1,1
"11738","M","F","NL","65+","NORTHAMPTON","11/08/2016",1,1,1
"11739","M","F","NL","65+","ONSLOW","11/06/2018",5,7,0.714285714285714
"11740","M","F","NL","65+","ONSLOW","11/08/2016",5,5,1
"11741","M","F","NL","65+","ORANGE","11/06/2018",5,13,0.384615384615385
"11742","M","F","NL","65+","ORANGE","11/08/2016",6,12,0.5
"11743","M","F","NL","65+","PASQUOTANK","11/06/2018",2,3,0.666666666666667
"11744","M","F","NL","65+","PASQUOTANK","11/08/2016",2,2,1
"11745","M","F","NL","65+","PERQUIMANS","11/06/2018",1,1,1
"11746","M","F","NL","65+","PERSON","11/06/2018",2,5,0.4
"11747","M","F","NL","65+","PERSON","11/08/2016",3,4,0.75
"11748","M","F","NL","65+","PITT","11/06/2018",7,10,0.7
"11749","M","F","NL","65+","PITT","11/08/2016",9,10,0.9
"11750","M","F","NL","65+","POLK","11/06/2018",1,1,1
"11751","M","F","NL","65+","POLK","11/08/2016",1,1,1
"11752","M","F","NL","65+","RANDOLPH","11/06/2018",2,3,0.666666666666667
"11753","M","F","NL","65+","RANDOLPH","11/08/2016",2,2,1
"11754","M","F","NL","65+","RICHMOND","11/06/2018",1,2,0.5
"11755","M","F","NL","65+","RICHMOND","11/08/2016",1,1,1
"11756","M","F","NL","65+","ROBESON","11/06/2018",5,7,0.714285714285714
"11757","M","F","NL","65+","ROBESON","11/08/2016",4,5,0.8
"11758","M","F","NL","65+","ROCKINGHAM","11/06/2018",3,3,1
"11759","M","F","NL","65+","ROCKINGHAM","11/08/2016",2,2,1
"11760","M","F","NL","65+","ROWAN","11/06/2018",5,9,0.555555555555556
"11761","M","F","NL","65+","ROWAN","11/08/2016",4,7,0.571428571428571
"11762","M","F","NL","65+","RUTHERFORD","11/06/2018",3,3,1
"11763","M","F","NL","65+","RUTHERFORD","11/08/2016",3,3,1
"11764","M","F","NL","65+","SAMPSON","11/06/2018",3,4,0.75
"11765","M","F","NL","65+","SAMPSON","11/08/2016",2,2,1
"11766","M","F","NL","65+","STANLY","11/06/2018",1,1,1
"11767","M","F","NL","65+","SURRY","11/08/2016",1,1,1
"11768","M","F","NL","65+","TRANSYLVANIA","11/06/2018",5,7,0.714285714285714
"11769","M","F","NL","65+","TRANSYLVANIA","11/08/2016",6,7,0.857142857142857
"11770","M","F","NL","65+","UNION","11/06/2018",8,11,0.727272727272727
"11771","M","F","NL","65+","UNION","11/08/2016",5,9,0.555555555555556
"11772","M","F","NL","65+","VANCE","11/06/2018",1,2,0.5
"11773","M","F","NL","65+","WAKE","11/06/2018",44,75,0.586666666666667
"11774","M","F","NL","65+","WAKE","11/08/2016",39,55,0.709090909090909
"11775","M","F","NL","65+","WARREN","11/06/2018",1,1,1
"11776","M","F","NL","65+","WAYNE","11/06/2018",1,4,0.25
"11777","M","F","NL","65+","WAYNE","11/08/2016",1,4,0.25
"11778","M","F","NL","65+","WILKES","11/06/2018",2,2,1
"11779","M","F","NL","65+","WILKES","11/08/2016",2,2,1
"11780","M","F","NL","65+","WILSON","11/06/2018",1,2,0.5
"11781","M","F","NL","65+","YANCEY","11/06/2018",2,2,1
"11782","M","F","NL","65+","YANCEY","11/08/2016",2,2,1
"11783","M","F","UN","18-24","ALAMANCE","11/06/2018",6,28,0.214285714285714
"11784","M","F","UN","18-24","ALAMANCE","11/08/2016",7,34,0.205882352941176
"11785","M","F","UN","18-24","ALEXANDER","11/06/2018",1,2,0.5
"11786","M","F","UN","18-24","ALEXANDER","11/08/2016",2,4,0.5
"11787","M","F","UN","18-24","ANSON","11/06/2018",1,2,0.5
"11788","M","F","UN","18-24","ANSON","11/08/2016",2,3,0.666666666666667
"11789","M","F","UN","18-24","AVERY","11/08/2016",1,2,0.5
"11790","M","F","UN","18-24","BEAUFORT","11/06/2018",1,8,0.125
"11791","M","F","UN","18-24","BEAUFORT","11/08/2016",4,9,0.444444444444444
"11792","M","F","UN","18-24","BLADEN","11/06/2018",2,7,0.285714285714286
"11793","M","F","UN","18-24","BLADEN","11/08/2016",3,7,0.428571428571429
"11794","M","F","UN","18-24","BRUNSWICK","11/06/2018",3,13,0.230769230769231
"11795","M","F","UN","18-24","BRUNSWICK","11/08/2016",5,17,0.294117647058824
"11796","M","F","UN","18-24","BUNCOMBE","11/06/2018",19,50,0.38
"11797","M","F","UN","18-24","BUNCOMBE","11/08/2016",35,76,0.460526315789474
"11798","M","F","UN","18-24","BURKE","11/06/2018",3,6,0.5
"11799","M","F","UN","18-24","BURKE","11/08/2016",4,8,0.5
"11800","M","F","UN","18-24","CABARRUS","11/06/2018",9,28,0.321428571428571
"11801","M","F","UN","18-24","CABARRUS","11/08/2016",14,39,0.358974358974359
"11802","M","F","UN","18-24","CALDWELL","11/08/2016",2,6,0.333333333333333
"11803","M","F","UN","18-24","CAMDEN","11/06/2018",1,4,0.25
"11804","M","F","UN","18-24","CAMDEN","11/08/2016",2,4,0.5
"11805","M","F","UN","18-24","CARTERET","11/08/2016",1,3,0.333333333333333
"11806","M","F","UN","18-24","CATAWBA","11/06/2018",2,25,0.08
"11807","M","F","UN","18-24","CATAWBA","11/08/2016",7,34,0.205882352941176
"11808","M","F","UN","18-24","CHATHAM","11/06/2018",3,9,0.333333333333333
"11809","M","F","UN","18-24","CHATHAM","11/08/2016",6,14,0.428571428571429
"11810","M","F","UN","18-24","CHEROKEE","11/08/2016",2,3,0.666666666666667
"11811","M","F","UN","18-24","CHOWAN","11/08/2016",1,3,0.333333333333333
"11812","M","F","UN","18-24","CLEVELAND","11/06/2018",3,11,0.272727272727273
"11813","M","F","UN","18-24","CLEVELAND","11/08/2016",6,14,0.428571428571429
"11814","M","F","UN","18-24","COLUMBUS","11/08/2016",1,6,0.166666666666667
"11815","M","F","UN","18-24","CRAVEN","11/06/2018",4,24,0.166666666666667
"11816","M","F","UN","18-24","CRAVEN","11/08/2016",7,25,0.28
"11817","M","F","UN","18-24","CUMBERLAND","11/06/2018",23,108,0.212962962962963
"11818","M","F","UN","18-24","CUMBERLAND","11/08/2016",36,133,0.270676691729323
"11819","M","F","UN","18-24","CURRITUCK","11/06/2018",1,5,0.2
"11820","M","F","UN","18-24","CURRITUCK","11/08/2016",2,6,0.333333333333333
"11821","M","F","UN","18-24","DARE","11/06/2018",1,2,0.5
"11822","M","F","UN","18-24","DARE","11/08/2016",1,3,0.333333333333333
"11823","M","F","UN","18-24","DAVIDSON","11/06/2018",1,12,0.0833333333333333
"11824","M","F","UN","18-24","DAVIDSON","11/08/2016",5,16,0.3125
"11825","M","F","UN","18-24","DAVIE","11/08/2016",2,9,0.222222222222222
"11826","M","F","UN","18-24","DUPLIN","11/08/2016",6,12,0.5
"11827","M","F","UN","18-24","DURHAM","11/06/2018",33,154,0.214285714285714
"11828","M","F","UN","18-24","DURHAM","11/08/2016",71,211,0.336492890995261
"11829","M","F","UN","18-24","EDGECOMBE","11/06/2018",2,9,0.222222222222222
"11830","M","F","UN","18-24","EDGECOMBE","11/08/2016",2,9,0.222222222222222
"11831","M","F","UN","18-24","FORSYTH","11/06/2018",35,126,0.277777777777778
"11832","M","F","UN","18-24","FORSYTH","11/08/2016",55,157,0.35031847133758
"11833","M","F","UN","18-24","FRANKLIN","11/06/2018",3,10,0.3
"11834","M","F","UN","18-24","FRANKLIN","11/08/2016",4,12,0.333333333333333
"11835","M","F","UN","18-24","GASTON","11/06/2018",9,34,0.264705882352941
"11836","M","F","UN","18-24","GASTON","11/08/2016",14,44,0.318181818181818
"11837","M","F","UN","18-24","GATES","11/08/2016",2,2,1
"11838","M","F","UN","18-24","GRANVILLE","11/06/2018",1,5,0.2
"11839","M","F","UN","18-24","GRANVILLE","11/08/2016",1,6,0.166666666666667
"11840","M","F","UN","18-24","GUILFORD","11/06/2018",58,199,0.291457286432161
"11841","M","F","UN","18-24","GUILFORD","11/08/2016",94,240,0.391666666666667
"11842","M","F","UN","18-24","HALIFAX","11/08/2016",4,9,0.444444444444444
"11843","M","F","UN","18-24","HARNETT","11/06/2018",5,32,0.15625
"11844","M","F","UN","18-24","HARNETT","11/08/2016",11,36,0.305555555555556
"11845","M","F","UN","18-24","HENDERSON","11/06/2018",1,9,0.111111111111111
"11846","M","F","UN","18-24","HENDERSON","11/08/2016",2,11,0.181818181818182
"11847","M","F","UN","18-24","HERTFORD","11/08/2016",2,5,0.4
"11848","M","F","UN","18-24","HOKE","11/08/2016",1,3,0.333333333333333
"11849","M","F","UN","18-24","IREDELL","11/06/2018",3,17,0.176470588235294
"11850","M","F","UN","18-24","IREDELL","11/08/2016",7,20,0.35
"11851","M","F","UN","18-24","JACKSON","11/06/2018",5,13,0.384615384615385
"11852","M","F","UN","18-24","JACKSON","11/08/2016",6,13,0.461538461538462
"11853","M","F","UN","18-24","JOHNSTON","11/06/2018",13,42,0.30952380952381
"11854","M","F","UN","18-24","JOHNSTON","11/08/2016",18,51,0.352941176470588
"11855","M","F","UN","18-24","JONES","11/08/2016",1,2,0.5
"11856","M","F","UN","18-24","LEE","11/06/2018",3,9,0.333333333333333
"11857","M","F","UN","18-24","LEE","11/08/2016",3,11,0.272727272727273
"11858","M","F","UN","18-24","LENOIR","11/08/2016",2,9,0.222222222222222
"11859","M","F","UN","18-24","LINCOLN","11/08/2016",2,7,0.285714285714286
"11860","M","F","UN","18-24","MACON","11/06/2018",1,3,0.333333333333333
"11861","M","F","UN","18-24","MACON","11/08/2016",1,4,0.25
"11862","M","F","UN","18-24","MADISON","11/06/2018",4,8,0.5
"11863","M","F","UN","18-24","MADISON","11/08/2016",1,9,0.111111111111111
"11864","M","F","UN","18-24","MARTIN","11/06/2018",1,4,0.25
"11865","M","F","UN","18-24","MARTIN","11/08/2016",2,4,0.5
"11866","M","F","UN","18-24","MCDOWELL","11/06/2018",1,7,0.142857142857143
"11867","M","F","UN","18-24","MCDOWELL","11/08/2016",4,12,0.333333333333333
"11868","M","F","UN","18-24","MECKLENBURG","11/06/2018",77,326,0.236196319018405
"11869","M","F","UN","18-24","MECKLENBURG","11/08/2016",164,441,0.3718820861678
"11870","M","F","UN","18-24","MONTGOMERY","11/06/2018",1,2,0.5
"11871","M","F","UN","18-24","MONTGOMERY","11/08/2016",2,5,0.4
"11872","M","F","UN","18-24","MOORE","11/06/2018",2,12,0.166666666666667
"11873","M","F","UN","18-24","MOORE","11/08/2016",2,14,0.142857142857143
"11874","M","F","UN","18-24","NASH","11/06/2018",2,18,0.111111111111111
"11875","M","F","UN","18-24","NASH","11/08/2016",2,20,0.1
"11876","M","F","UN","18-24","NEW HANOVER","11/06/2018",14,57,0.245614035087719
"11877","M","F","UN","18-24","NEW HANOVER","11/08/2016",26,74,0.351351351351351
"11878","M","F","UN","18-24","NORTHAMPTON","11/08/2016",1,3,0.333333333333333
"11879","M","F","UN","18-24","ONSLOW","11/06/2018",6,38,0.157894736842105
"11880","M","F","UN","18-24","ONSLOW","11/08/2016",14,56,0.25
"11881","M","F","UN","18-24","ORANGE","11/06/2018",21,72,0.291666666666667
"11882","M","F","UN","18-24","ORANGE","11/08/2016",41,100,0.41
"11883","M","F","UN","18-24","PASQUOTANK","11/06/2018",4,14,0.285714285714286
"11884","M","F","UN","18-24","PASQUOTANK","11/08/2016",6,18,0.333333333333333
"11885","M","F","UN","18-24","PENDER","11/08/2016",1,6,0.166666666666667
"11886","M","F","UN","18-24","PERQUIMANS","11/06/2018",1,4,0.25
"11887","M","F","UN","18-24","PERQUIMANS","11/08/2016",2,4,0.5
"11888","M","F","UN","18-24","PERSON","11/06/2018",1,5,0.2
"11889","M","F","UN","18-24","PERSON","11/08/2016",2,6,0.333333333333333
"11890","M","F","UN","18-24","PITT","11/06/2018",17,61,0.278688524590164
"11891","M","F","UN","18-24","PITT","11/08/2016",29,76,0.381578947368421
"11892","M","F","UN","18-24","POLK","11/08/2016",1,5,0.2
"11893","M","F","UN","18-24","RICHMOND","11/08/2016",2,4,0.5
"11894","M","F","UN","18-24","ROBESON","11/08/2016",1,10,0.1
"11895","M","F","UN","18-24","ROCKINGHAM","11/06/2018",4,11,0.363636363636364
"11896","M","F","UN","18-24","ROCKINGHAM","11/08/2016",3,13,0.230769230769231
"11897","M","F","UN","18-24","ROWAN","11/06/2018",5,13,0.384615384615385
"11898","M","F","UN","18-24","ROWAN","11/08/2016",7,16,0.4375
"11899","M","F","UN","18-24","RUTHERFORD","11/08/2016",2,8,0.25
"11900","M","F","UN","18-24","SAMPSON","11/08/2016",3,8,0.375
"11901","M","F","UN","18-24","SCOTLAND","11/06/2018",1,4,0.25
"11902","M","F","UN","18-24","SCOTLAND","11/08/2016",1,4,0.25
"11903","M","F","UN","18-24","STANLY","11/08/2016",1,3,0.333333333333333
"11904","M","F","UN","18-24","STOKES","11/06/2018",1,3,0.333333333333333
"11905","M","F","UN","18-24","STOKES","11/08/2016",2,4,0.5
"11906","M","F","UN","18-24","SURRY","11/06/2018",1,2,0.5
"11907","M","F","UN","18-24","SURRY","11/08/2016",3,5,0.6
"11908","M","F","UN","18-24","TRANSYLVANIA","11/06/2018",2,7,0.285714285714286
"11909","M","F","UN","18-24","TRANSYLVANIA","11/08/2016",1,8,0.125
"11910","M","F","UN","18-24","TYRRELL","11/06/2018",1,1,1
"11911","M","F","UN","18-24","TYRRELL","11/08/2016",1,1,1
"11912","M","F","UN","18-24","UNION","11/06/2018",4,31,0.129032258064516
"11913","M","F","UN","18-24","UNION","11/08/2016",14,41,0.341463414634146
"11914","M","F","UN","18-24","WAKE","11/06/2018",57,216,0.263888888888889
"11915","M","F","UN","18-24","WAKE","11/08/2016",113,304,0.371710526315789
"11916","M","F","UN","18-24","WARREN","11/08/2016",4,7,0.571428571428571
"11917","M","F","UN","18-24","WATAUGA","11/06/2018",19,50,0.38
"11918","M","F","UN","18-24","WATAUGA","11/08/2016",20,57,0.350877192982456
"11919","M","F","UN","18-24","WAYNE","11/06/2018",1,11,0.0909090909090909
"11920","M","F","UN","18-24","WAYNE","11/08/2016",6,17,0.352941176470588
"11921","M","F","UN","18-24","WILKES","11/08/2016",1,6,0.166666666666667
"11922","M","F","UN","18-24","WILSON","11/06/2018",4,25,0.16
"11923","M","F","UN","18-24","WILSON","11/08/2016",5,26,0.192307692307692
"11924","M","F","UN","18-24","YANCEY","11/08/2016",1,1,1
"11925","M","F","UN","25-44","ALAMANCE","11/06/2018",26,63,0.412698412698413
"11926","M","F","UN","25-44","ALAMANCE","11/08/2016",39,62,0.629032258064516
"11927","M","F","UN","25-44","ALEXANDER","11/06/2018",1,3,0.333333333333333
"11928","M","F","UN","25-44","ALLEGHANY","11/06/2018",1,2,0.5
"11929","M","F","UN","25-44","ANSON","11/06/2018",1,2,0.5
"11930","M","F","UN","25-44","AVERY","11/06/2018",2,4,0.5
"11931","M","F","UN","25-44","AVERY","11/08/2016",2,2,1
"11932","M","F","UN","25-44","BEAUFORT","11/06/2018",1,8,0.125
"11933","M","F","UN","25-44","BEAUFORT","11/08/2016",1,7,0.142857142857143
"11934","M","F","UN","25-44","BERTIE","11/06/2018",2,4,0.5
"11935","M","F","UN","25-44","BERTIE","11/08/2016",2,4,0.5
"11936","M","F","UN","25-44","BLADEN","11/06/2018",2,3,0.666666666666667
"11937","M","F","UN","25-44","BLADEN","11/08/2016",1,3,0.333333333333333
"11938","M","F","UN","25-44","BRUNSWICK","11/06/2018",8,32,0.25
"11939","M","F","UN","25-44","BRUNSWICK","11/08/2016",12,29,0.413793103448276
"11940","M","F","UN","25-44","BUNCOMBE","11/06/2018",39,133,0.293233082706767
"11941","M","F","UN","25-44","BUNCOMBE","11/08/2016",60,115,0.521739130434783
"11942","M","F","UN","25-44","BURKE","11/06/2018",1,4,0.25
"11943","M","F","UN","25-44","BURKE","11/08/2016",1,2,0.5
"11944","M","F","UN","25-44","CABARRUS","11/06/2018",29,90,0.322222222222222
"11945","M","F","UN","25-44","CABARRUS","11/08/2016",38,88,0.431818181818182
"11946","M","F","UN","25-44","CALDWELL","11/06/2018",1,9,0.111111111111111
"11947","M","F","UN","25-44","CALDWELL","11/08/2016",3,8,0.375
"11948","M","F","UN","25-44","CAMDEN","11/08/2016",1,4,0.25
"11949","M","F","UN","25-44","CARTERET","11/06/2018",3,17,0.176470588235294
"11950","M","F","UN","25-44","CARTERET","11/08/2016",6,15,0.4
"11951","M","F","UN","25-44","CASWELL","11/06/2018",4,7,0.571428571428571
"11952","M","F","UN","25-44","CASWELL","11/08/2016",6,8,0.75
"11953","M","F","UN","25-44","CATAWBA","11/06/2018",10,44,0.227272727272727
"11954","M","F","UN","25-44","CATAWBA","11/08/2016",17,35,0.485714285714286
"11955","M","F","UN","25-44","CHATHAM","11/06/2018",12,28,0.428571428571429
"11956","M","F","UN","25-44","CHATHAM","11/08/2016",15,25,0.6
"11957","M","F","UN","25-44","CHEROKEE","11/08/2016",1,2,0.5
"11958","M","F","UN","25-44","CHOWAN","11/06/2018",1,3,0.333333333333333
"11959","M","F","UN","25-44","CHOWAN","11/08/2016",1,2,0.5
"11960","M","F","UN","25-44","CLEVELAND","11/06/2018",4,21,0.19047619047619
"11961","M","F","UN","25-44","CLEVELAND","11/08/2016",8,19,0.421052631578947
"11962","M","F","UN","25-44","COLUMBUS","11/06/2018",3,13,0.230769230769231
"11963","M","F","UN","25-44","COLUMBUS","11/08/2016",4,10,0.4
"11964","M","F","UN","25-44","CRAVEN","11/06/2018",7,40,0.175
"11965","M","F","UN","25-44","CRAVEN","11/08/2016",7,41,0.170731707317073
"11966","M","F","UN","25-44","CUMBERLAND","11/06/2018",80,279,0.28673835125448
"11967","M","F","UN","25-44","CUMBERLAND","11/08/2016",135,268,0.503731343283582
